,Unnamed: 0,woodyrip_class,pointid,near_woody
11317,11317,Quercus lobata,1304808,195.696704407
11318,11318,Quercus lobata,1304809,186.894392949
11319,11319,Quercus lobata,1304810,182.51584137400002
11320,11320,Quercus lobata,1304811,182.28533224900002
11321,11321,Quercus lobata,1304812,186.932748209
11322,11322,Quercus lobata,1304813,196.11160688599998
11323,11323,Quercus lobata,1304814,209.226366294
11324,11324,Quercus lobata,1304815,225.410777075
11325,11325,Quercus lobata,1304816,243.714030018
11326,11326,Quercus lobata,1304817,262.26327077900004
11327,11327,Quercus lobata,1304818,278.63924562
11328,11328,Quercus lobata,1304819,297.149180054
11329,11329,Quercus lobata,1304820,316.959807898
11330,11330,Quercus lobata,1304821,338.07037111
11331,11331,Quercus lobata,1304822,360.44365972
11332,11332,Quercus lobata,1304823,383.858942611
11333,11333,Quercus lobata,1304824,407.726341794
11334,11334,Quercus lobata,1304825,431.55411689199997
11335,11335,Quercus lobata,1304826,456.110887606
11336,11336,Quercus lobata,1304827,481.28507954599996
11337,11337,Quercus lobata,1304828,506.984727393
11338,11338,Quercus lobata,1304829,533.133847916
11339,11339,Quercus lobata,1304830,558.803670023
11340,11340,Quercus lobata,1304831,584.313911909
11341,11341,Quercus lobata,1304832,610.2327044919999
11342,11342,Quercus lobata,1304833,636.510141028
11343,11343,Quercus lobata,1304834,663.103585915
11344,11344,Quercus lobata,1304835,689.976500782
11345,11345,Quercus lobata,1304836,717.097467317
11346,11346,Quercus lobata,1304837,744.439375408
11347,11347,Quercus lobata,1304838,771.967636577
11348,11348,Quercus lobata,1304839,799.543558945
11349,11349,Quercus lobata,1304840,827.2468740830001
11350,11350,Quercus lobata,1304841,855.105185723
11351,11351,Quercus lobata,1304842,883.103825522
11352,11352,Quercus lobata,1304843,911.2298583139999
11353,11353,Quercus lobata,1304844,939.471842394
11354,11354,Quercus lobata,1304845,967.8196271260001
11355,11355,Quercus lobata,1304846,996.264181172
11356,11356,Quercus lobata,1304847,1024.79744665
11357,11357,Quercus lobata,1304848,1053.41221497
11358,11358,Quercus lobata,1304849,1082.10202046
11359,11359,Quercus lobata,1304850,1110.86104921
11360,11360,Quercus lobata,1304851,1139.68162557
11361,11361,Quercus lobata,1304852,1168.51788461
11362,11362,Quercus lobata,1304853,1197.37746457
11363,11363,Quercus lobata,1304854,1226.29152923
11364,11364,Quercus lobata,1304855,1255.25656211
11365,11365,Quercus lobata,1304856,1284.26911458
11366,11366,Quercus lobata,1304857,1313.32603746
11367,11367,Quercus lobata,1304858,1342.42444954
11368,11368,Quercus lobata,1304859,1371.56171012
11369,11369,Quercus lobata,1304860,1400.73539495
11370,11370,Quercus lobata,1304861,1429.94327465
11371,11371,Quercus lobata,1304862,1459.18329577
11372,11372,Quercus lobata,1304863,1488.45356416
11373,11373,Quercus lobata,1304864,1517.75232983
11374,11374,Quercus lobata,1304865,1547.07425786
11375,11375,Quercus lobata,1304866,1576.40097654
11376,11376,Quercus lobata,1304867,1605.74795061
11377,11377,Quercus lobata,1304868,1635.11862653
11378,11378,Quercus lobata,1304869,1664.51174968
11379,11379,Quercus lobata,1304870,1693.92615155
11380,11380,Quercus lobata,1304871,1723.36074251
11381,11381,Quercus lobata,1304872,1752.81450554
11382,11382,Quercus lobata,1304873,1782.28649013
11383,11383,Quercus lobata,1304874,1811.775807
11384,11384,Quercus lobata,1304875,1841.28162344
11385,11385,Quercus lobata,1304876,1870.80315878
11386,11386,Quercus lobata,1304877,1900.33968038
11387,11387,Quercus lobata,1304878,1929.89050022
11388,11388,Quercus lobata,1304934,200.982084068
11389,11389,Quercus lobata,1304935,182.828094429
11390,11390,Quercus lobata,1304936,168.102427455
11391,11391,Quercus lobata,1304937,157.767994588
11392,11392,Quercus lobata,1304938,152.657863839
11393,11393,Quercus lobata,1304939,152.385361349
11394,11394,Quercus lobata,1304940,157.915193548
11395,11395,Quercus lobata,1304941,168.680521567
11396,11396,Quercus lobata,1304942,183.75884135099997
11397,11397,Quercus lobata,1304943,201.44965232599998
11398,11398,Quercus lobata,1304944,221.469914897
11399,11399,Quercus lobata,1304945,236.86859057400002
11400,11400,Quercus lobata,1304946,254.881413996
11401,11401,Quercus lobata,1304947,274.56860314
11402,11402,Quercus lobata,1304948,295.661924879
11403,11403,Quercus lobata,1304949,318.188670168
11404,11404,Quercus lobata,1304950,341.865596153
11405,11405,Quercus lobata,1304951,365.587857832
11406,11406,Quercus lobata,1304952,389.68277841599996
11407,11407,Quercus lobata,1304953,414.54897636699997
11408,11408,Quercus lobata,1304954,440.05572351
11409,11409,Quercus lobata,1304955,466.09787147599997
11410,11410,Quercus lobata,1304956,492.137189864
11411,11411,Quercus lobata,1304957,517.455524304
11412,11412,Quercus lobata,1304958,543.250794415
11413,11413,Quercus lobata,1304959,569.458191311
11414,11414,Quercus lobata,1304960,596.023353261
11415,11415,Quercus lobata,1304961,622.900508615
11416,11416,Quercus lobata,1304962,650.050959275
11417,11417,Quercus lobata,1304963,677.44184668
11418,11418,Quercus lobata,1304964,704.999244315
11419,11419,Quercus lobata,1304965,732.605273443
11420,11420,Quercus lobata,1304966,760.3801514060001
11421,11421,Quercus lobata,1304967,788.318122747
11422,11422,Quercus lobata,1304968,816.402444068
11423,11423,Quercus lobata,1304969,844.618516641
11424,11424,Quercus lobata,1304970,872.953565003
11425,11425,Quercus lobata,1304971,901.396369354
11426,11426,Quercus lobata,1304972,929.9370423060001
11427,11427,Quercus lobata,1304973,958.566842037
11428,11428,Quercus lobata,1304974,987.2780148910001
11429,11429,Quercus lobata,1304975,1016.0636627
11430,11430,Quercus lobata,1304976,1044.8982165
11431,11431,Quercus lobata,1304977,1073.73923403
11432,11432,Quercus lobata,1304978,1102.63052047
11433,11433,Quercus lobata,1304979,1131.57950965
11434,11434,Quercus lobata,1304980,1160.58188367
11435,11435,Quercus lobata,1304981,1189.63373803
11436,11436,Quercus lobata,1304982,1218.73153429
11437,11437,Quercus lobata,1304983,1247.87205863
11438,11438,Quercus lobata,1304984,1277.05238603
11439,11439,Quercus lobata,1304985,1306.2698490999999
11440,11440,Quercus lobata,1304986,1335.52201057
11441,11441,Quercus lobata,1304987,1364.80663929
11442,11442,Quercus lobata,1304988,1394.12127875
11443,11443,Quercus lobata,1304989,1423.44605971
11444,11444,Quercus lobata,1304990,1452.78529964
11445,11445,Quercus lobata,1304991,1482.15099394
11446,11446,Quercus lobata,1304992,1511.54160078
11447,11447,Quercus lobata,1304993,1540.95569464
11448,11448,Quercus lobata,1304994,1570.3919558
11449,11449,Quercus lobata,1304995,1599.84916067
11450,11450,Quercus lobata,1304996,1629.32617325
11451,11451,Quercus lobata,1304997,1658.82193765
11452,11452,Quercus lobata,1304998,1688.33547108
11453,11453,Quercus lobata,1304999,1717.86585764
11454,11454,Quercus lobata,1305000,1747.41224296
11455,11455,Quercus lobata,1305001,1776.97382899
11456,11456,Quercus lobata,1305002,1806.54986946
11457,11457,Quercus lobata,1305003,1836.13966594
11458,11458,Quercus lobata,1305061,202.293623518
11459,11459,Quercus lobata,1305062,179.318220256
11460,11460,Quercus lobata,1305063,158.705192455
11461,11461,Quercus lobata,1305064,141.4908199
11462,11462,Quercus lobata,1305065,129.042497325
11463,11463,Quercus lobata,1305066,122.81135134600001
11464,11464,Quercus lobata,1305067,122.53429868
11465,11465,Quercus lobata,1305068,129.346682806
11466,11466,Quercus lobata,1305069,142.290106316
11467,11467,Quercus lobata,1305070,159.271455138
11468,11468,Quercus lobata,1305071,179.315103719
11469,11469,Quercus lobata,1305072,195.380728844
11470,11470,Quercus lobata,1305073,212.67683277700002
11471,11471,Quercus lobata,1305074,232.19025781099998
11472,11472,Quercus lobata,1305075,253.259495043
11473,11473,Quercus lobata,1305076,275.98628194599996
11474,11474,Quercus lobata,1305077,299.994139647
11475,11475,Quercus lobata,1305078,323.524641724
11476,11476,Quercus lobata,1305079,347.94594378
11477,11477,Quercus lobata,1305080,373.181679337
11478,11478,Quercus lobata,1305081,399.07737571300004
11479,11479,Quercus lobata,1305082,425.50520480800003
11480,11480,Quercus lobata,1305083,450.6636125
11481,11481,Quercus lobata,1305084,476.297068694
11482,11482,Quercus lobata,1305085,502.41427490800004
11483,11483,Quercus lobata,1305086,528.943578873
11484,11484,Quercus lobata,1305087,555.825976048
11485,11485,Quercus lobata,1305088,583.012625619
11486,11486,Quercus lobata,1305089,610.462868789
11487,11487,Quercus lobata,1305090,638.030852069
11488,11488,Quercus lobata,1305091,665.695929574
11489,11489,Quercus lobata,1305092,693.55501487
11490,11490,Quercus lobata,1305093,721.5857860819999
11491,11491,Quercus lobata,1305094,749.7689875230001
11492,11492,Quercus lobata,1305095,778.088055847
11493,11493,Quercus lobata,1305096,806.5286793910001
11494,11494,Quercus lobata,1305097,835.078438622
11495,11495,Quercus lobata,1305098,863.72651149
11496,11496,Quercus lobata,1305099,892.4634304460001
11497,11497,Quercus lobata,1305100,921.27846968
11498,11498,Quercus lobata,1305101,950.11473344
11499,11499,Quercus lobata,1305102,978.977637486
11500,11500,Quercus lobata,1305103,1007.90641265
11501,11501,Quercus lobata,1305104,1036.89606936
11502,11502,Quercus lobata,1305105,1065.94164038
11503,11503,Quercus lobata,1305106,1095.03867633
11504,11504,Quercus lobata,1305107,1124.1831811
11505,11505,Quercus lobata,1305108,1153.37155622
11506,11506,Quercus lobata,1305109,1182.6005533
11507,11507,Quercus lobata,1305110,1211.8672330999998
11508,11508,Quercus lobata,1305111,1241.16892996
11509,11509,Quercus lobata,1305112,1270.49307198
11510,11510,Quercus lobata,1305113,1299.82451617
11511,11511,Quercus lobata,1305114,1329.18404101
11512,11512,Quercus lobata,1305115,1358.57155014
11513,11513,Quercus lobata,1305116,1387.98526607
11514,11514,Quercus lobata,1305117,1417.42355734
11515,11515,Quercus lobata,1305118,1446.88492384
11516,11516,Quercus lobata,1305119,1476.36798422
11517,11517,Quercus lobata,1305120,1505.87146427
11518,11518,Quercus lobata,1305121,1535.39418679
11519,11519,Quercus lobata,1305122,1564.93506282
11520,11520,Quercus lobata,1305123,1594.49308336
11521,11521,Quercus lobata,1305124,1624.06731229
11522,11522,Quercus lobata,1305125,1653.65688002
11523,11523,Quercus lobata,1305126,1683.26097766
11524,11524,Quercus lobata,1305127,1712.87885177
11525,11525,Quercus lobata,1305189,185.698508653
11526,11526,Quercus lobata,1305190,160.362870129
11527,11527,Quercus lobata,1305191,136.925396155
11528,11528,Quercus lobata,1305192,116.537024657
11529,11529,Quercus lobata,1305193,101.060338986
11530,11530,Quercus lobata,1305194,92.9812137772
11531,11531,Quercus lobata,1305195,92.77936383149999
11532,11532,Quercus lobata,1305196,101.606694429
11533,11533,Quercus lobata,1305197,117.272462345
11534,11534,Quercus lobata,1305198,136.89171056700002
11535,11535,Quercus lobata,1305199,154.403786223
11536,11536,Quercus lobata,1305200,170.582341418
11537,11537,Quercus lobata,1305201,189.833384373
11538,11538,Quercus lobata,1305202,210.86671103400002
11539,11539,Quercus lobata,1305203,233.86497349799998
11540,11540,Quercus lobata,1305204,257.844371265
11541,11541,Quercus lobata,1305205,281.570427767
11542,11542,Quercus lobata,1305206,306.398583225
11543,11543,Quercus lobata,1305207,332.081733603
11544,11544,Quercus lobata,1305208,358.433740076
11545,11545,Quercus lobata,1305209,383.97286836800004
11546,11546,Quercus lobata,1305210,409.38535590699996
11547,11547,Quercus lobata,1305211,435.382103021
11548,11548,Quercus lobata,1305212,461.86446242
11549,11549,Quercus lobata,1305213,488.753503958
11550,11550,Quercus lobata,1305214,515.985652544
11551,11551,Quercus lobata,1305215,543.494476543
11552,11552,Quercus lobata,1305216,571.072820795
11553,11553,Quercus lobata,1305217,598.8252288030001
11554,11554,Quercus lobata,1305218,626.784765827
11555,11555,Quercus lobata,1305219,654.924904589
11556,11556,Quercus lobata,1305220,683.223329996
11557,11557,Quercus lobata,1305221,711.6611600169999
11558,11558,Quercus lobata,1305222,740.2223278519999
11559,11559,Quercus lobata,1305223,768.8930892210001
11560,11560,Quercus lobata,1305224,797.661626681
11561,11561,Quercus lobata,1305225,826.495062736
11562,11562,Quercus lobata,1305226,855.3364043830001
11563,11563,Quercus lobata,1305227,884.238930773
11564,11564,Quercus lobata,1305228,913.2122473239999
11565,11565,Quercus lobata,1305229,942.249823913
11566,11566,Quercus lobata,1305230,971.3458975560001
11567,11567,Quercus lobata,1305231,1000.49536464
11568,11568,Quercus lobata,1305232,1029.6936907
11569,11569,Quercus lobata,1305233,1058.93683414
11570,11570,Quercus lobata,1305234,1088.22118187
11571,11571,Quercus lobata,1305235,1117.54009287
11572,11572,Quercus lobata,1305236,1146.86634744
11573,11573,Quercus lobata,1305237,1176.21803287
11574,11574,Quercus lobata,1305238,1205.60163522
11575,11575,Quercus lobata,1305239,1235.01487638
11576,11576,Quercus lobata,1305240,1264.45568797
11577,11577,Quercus lobata,1305241,1293.92218809
11578,11578,Quercus lobata,1305242,1323.41266085
11579,11579,Quercus lobata,1305243,1352.92553854
11580,11580,Quercus lobata,1305244,1382.45938632
11581,11581,Quercus lobata,1305245,1412.01288836
11582,11582,Quercus lobata,1305246,1441.58483581
11583,11583,Quercus lobata,1305247,1471.17411642
11584,11584,Quercus lobata,1305248,1500.77970498
11585,11585,Quercus lobata,1305249,1530.4006550000001
11586,11586,Quercus lobata,1305250,1560.03609152
11587,11587,Quercus lobata,1305251,1589.68520434
11588,11588,Quercus lobata,1305252,1619.3472422
11589,11589,Quercus lobata,1305317,172.757524051
11590,11590,Quercus lobata,1305318,145.180839356
11591,11591,Quercus lobata,1305319,118.784637527
11592,11592,Quercus lobata,1305320,94.56269939149999
11593,11593,Quercus lobata,1305321,74.6620259315
11594,11594,Quercus lobata,1305322,63.2987528768
11595,11595,Quercus lobata,1305323,63.2563542516
11596,11596,Quercus lobata,1305324,75.5930834984
11597,11597,Quercus lobata,1305325,94.47102425979999
11598,11598,Quercus lobata,1305326,114.487681435
11599,11599,Quercus lobata,1305327,128.706002969
11600,11600,Quercus lobata,1305328,147.509152847
11601,11601,Quercus lobata,1305329,168.490853826
11602,11602,Quercus lobata,1305330,191.878148372
11603,11603,Quercus lobata,1305331,215.63263157400002
11604,11604,Quercus lobata,1305332,239.78243845900002
11605,11605,Quercus lobata,1305333,265.129786696
11606,11606,Quercus lobata,1305334,291.362275362
11607,11607,Quercus lobata,1305335,317.447059573
11608,11608,Quercus lobata,1305336,342.54027738599996
11609,11609,Quercus lobata,1305337,368.36808716800005
11610,11610,Quercus lobata,1305338,394.786339216
11611,11611,Quercus lobata,1305339,421.68407562
11612,11612,Quercus lobata,1305340,448.975128094
11613,11613,Quercus lobata,1305341,476.526084264
11614,11614,Quercus lobata,1305342,504.14754849300004
11615,11615,Quercus lobata,1305343,532.007743055
11616,11616,Quercus lobata,1305344,560.089034576
11617,11617,Quercus lobata,1305345,588.359766344
11618,11618,Quercus lobata,1305346,616.793889945
11619,11619,Quercus lobata,1305347,645.369809219
11620,11620,Quercus lobata,1305348,674.069490967
11621,11621,Quercus lobata,1305349,702.8753138039999
11622,11622,Quercus lobata,1305350,731.71158229
11623,11623,Quercus lobata,1305351,760.5798029560001
11624,11624,Quercus lobata,1305352,789.5313538380001
11625,11625,Quercus lobata,1305353,818.558416159
11626,11626,Quercus lobata,1305354,847.653232557
11627,11627,Quercus lobata,1305355,876.8090582880001
11628,11628,Quercus lobata,1305356,906.0200034569999
11629,11629,Quercus lobata,1305357,935.2809036130001
11630,11630,Quercus lobata,1305358,964.587113772
11631,11631,Quercus lobata,1305359,993.9118861039999
11632,11632,Quercus lobata,1305360,1023.25339327
11633,11633,Quercus lobata,1305361,1052.63191519
11634,11634,Quercus lobata,1305362,1082.04454198
11635,11635,Quercus lobata,1305363,1111.48856622
11636,11636,Quercus lobata,1305364,1140.96155714
11637,11637,Quercus lobata,1305365,1170.4613265
11638,11638,Quercus lobata,1305366,1199.98589943
11639,11639,Quercus lobata,1305367,1229.53348913
11640,11640,Quercus lobata,1305368,1259.10247511
11641,11641,Quercus lobata,1305369,1288.69138464
11642,11642,Quercus lobata,1305370,1318.29887616
11643,11643,Quercus lobata,1305371,1347.92372516
11644,11644,Quercus lobata,1305372,1377.56481185
11645,11645,Quercus lobata,1305373,1407.22111016
11646,11646,Quercus lobata,1305374,1436.89167819
11647,11647,Quercus lobata,1305375,1466.57564989
11648,11648,Quercus lobata,1305376,1496.27222754
11649,11649,Quercus lobata,1305446,135.050739043
11650,11650,Quercus lobata,1305447,106.165041856
11651,11651,Quercus lobata,1305448,78.1238127335
11652,11652,Quercus lobata,1305449,52.303385320699995
11653,11653,Quercus lobata,1305450,34.1754022005
11654,11654,Quercus lobata,1305451,34.5647559368
11655,11655,Quercus lobata,1305452,52.0596621383
11656,11656,Quercus lobata,1305453,75.0316528747
11657,11657,Quercus lobata,1305454,87.3620924655
11658,11658,Quercus lobata,1305455,105.19136115799999
11659,11659,Quercus lobata,1305456,126.14898266
11660,11660,Quercus lobata,1305457,150.138675305
