,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,accesstype,unitname,AGNCY_NAME,pointid,near_cpad
17922,17922,17922,17922,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020413,4924.87913581
17923,17923,17923,17923,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020414,4950.19102263
17924,17924,17924,17924,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020415,4975.55502616
17925,17925,17925,17925,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020416,5000.97035348
17926,17926,17926,17926,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020417,5026.43622605
17927,17927,17927,17927,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020418,5051.95187946
17928,17928,17928,17928,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020419,2617.21008919
17929,17929,17929,17929,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020420,2627.21843951
17930,17930,17930,17930,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020421,2637.53005801
17931,17931,17931,17931,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020422,2645.02675296
17932,17932,17932,17932,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020423,2652.49649875
17933,17933,17933,17933,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020424,2660.28359914
17934,17934,17934,17934,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020425,2668.38527576
17935,17935,17935,17935,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020426,2676.79867227
17936,17936,17936,17936,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020427,2685.52085895
17937,17937,17937,17937,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020428,2694.54883717
17938,17938,17938,17938,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020429,2703.87954389
17939,17939,17939,17939,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020430,2713.50985623
17940,17940,17940,17940,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020431,2723.4365959
17941,17941,17941,17941,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020432,2733.65653363
17942,17942,17942,17942,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020433,2744.16639362
17943,17943,17943,17943,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020434,2754.96285781
17944,17944,17944,17944,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020435,2766.04257015
17945,17945,17945,17945,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020436,2777.40214083
17946,17946,17946,17946,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020437,2789.03815031
17947,17947,17947,17947,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020438,2800.94715335
17948,17948,17948,17948,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020439,2813.12568291
17949,17949,17949,17949,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020440,2825.57025393
17950,17950,17950,17950,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020441,2838.27736697
17951,17951,17951,17951,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020442,2851.24351185
17952,17952,17952,17952,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020443,2864.46517101
17953,17953,17953,17953,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020444,2877.93882282
17954,17954,17954,17954,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020445,2891.66094483
17955,17955,17955,17955,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020446,2905.62801678
17956,17956,17956,17956,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020447,2919.83652348
17957,17957,17957,17957,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020448,2934.2829576999998
17958,17958,17958,17958,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020449,2948.96382276
17959,17959,17959,17959,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020450,2963.87563502
17960,17960,17960,17960,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020451,2979.01492643
17961,17961,17961,17961,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020452,2994.37824664
17962,17962,17962,17962,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020453,3009.96216519
17963,17963,17963,17963,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020454,3025.7632735999996
17964,17964,17964,17964,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020455,3041.77818717
17965,17965,17965,17965,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020456,3058.00354674
17966,17966,17966,17966,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020457,3074.43602045
17967,17967,17967,17967,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020458,3091.07230519
17968,17968,17968,17968,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020459,3107.90912799
17969,17969,17969,17969,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020460,3124.94324746
17970,17970,17970,17970,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020461,3142.17145489
17971,17971,17971,17971,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020462,3159.59057535
17972,17972,17972,17972,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020463,3177.19746882
17973,17973,17973,17973,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020464,3194.98903096
17974,17974,17974,17974,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020465,3212.96219397
17975,17975,17975,17975,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020466,3231.11392741
17976,17976,17976,17976,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020467,3249.44123873
17977,17977,17977,17977,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020468,3267.94117387
17978,17978,17978,17978,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020469,3286.61081783
17979,17979,17979,17979,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020470,3305.44729499
17980,17980,17980,17980,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020471,3324.44776946
17981,17981,17981,17981,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020472,3343.60944548
17982,17982,17982,17982,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020473,3362.9295675
17983,17983,17983,17983,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020474,3382.40542039
17984,17984,17984,17984,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020475,3402.01501275
17985,17985,17985,17985,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020476,3421.64322547
17986,17986,17986,17986,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020477,3441.27143817
17987,17987,17987,17987,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020478,3460.89965088
17988,17988,17988,17988,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1020479,3480.57518816
